# python main.py -c models/bat25-bid-chu750-dattra-ent-ent-ent-ent-epo200-fol5-gat99-gatrel-gatcos-hid500-sce-nontan-ada-spe150-tokdat-win99--1/logs/6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0.ini
epoch	iteration	fold	train_loss	train_acc	train_macro_f1	train_macro_f1_main	train_total	val_loss	val_acc	val_macro_f1	val_macro_f1_main	val_total	model
   53	  797	  1	 4.2605004	   96.6303	   88.6332	   97.3933	  10624	 5.2649732	   70.8584	   25.7901	   81.8970	   2656	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   54	  812	  1	 4.2565088	   96.5738	   88.7070	   97.3347	  10624	 5.2645168	   70.8961	   26.0996	   81.6700	   2656	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   55	  827	  1	 4.2519627	   96.8185	   88.6935	   97.5889	  10624	 5.2637310	   71.1973	   27.4478	   82.1351	   2656	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   56	  842	  1	 4.2522001	   96.7338	   89.0944	   97.4733	  10624	 5.2653937	   70.7831	   25.8394	   81.3476	   2656	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   57	  857	  1	 4.2509527	   96.7432	   89.0924	   97.5072	  10624	 5.2658443	   70.8208	   26.8518	   82.2442	   2656	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   58	  872	  1	 4.2510247	   97.0350	   89.3303	   97.6961	  10624	 5.2679110	   70.6702	   27.0370	   81.3906	   2656	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   59	  886	  1	 4.2463412	   97.0350	   89.3715	   97.7661	  10624	 5.2609973	   70.9714	   26.5266	   81.8338	   2656	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   60	  900	  1	 4.2374358	   97.2233	   89.4498	   97.8808	  10624	 5.2614679	   70.8584	   26.8523	   81.2403	   2656	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   61	  914	  1	 4.2350345	   97.3268	   89.4130	   97.9776	  10624	 5.2626886	   71.2726	   26.6431	   81.9090	   2656	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   62	  929	  1	 4.2345247	   97.2986	   89.4338	   97.9601	  10624	 5.2607088	   71.0467	   27.7178	   81.8649	   2656	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   63	  944	  1	 4.2349353	   97.3645	   89.6207	   98.0283	  10624	 5.2576833	   70.9337	   27.7932	   81.1671	   2656	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   64	  959	  1	 4.2245917	   97.3268	   89.8772	   97.9771	  10624	 5.2575626	   71.1220	   27.7983	   82.2378	   2656	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   65	  974	  1	 4.2240591	   97.4962	   89.8829	   98.1541	  10624	 5.2560439	   70.8208	   27.0157	   81.5726	   2656	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   66	  987	  1	 4.2190647	   97.6092	   89.9570	   98.2071	  10624	 5.2620211	   70.6325	   27.1768	   80.6104	   2656	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   67	 1002	  1	 4.2179646	   97.6186	   89.8910	   98.2680	  10624	 5.2578092	   70.8961	   26.6027	   81.5405	   2656	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   68	 1017	  1	 4.2184181	   97.5809	   89.9148	   98.2303	  10624	 5.2605076	   70.7831	   27.7043	   81.2000	   2656	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   69	 1032	  1	 4.2228217	   97.6939	   89.8973	   98.3294	  10624	 5.2622118	   71.3855	   28.0379	   81.2854	   2656	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   70	 1047	  1	 4.2252283	   97.5056	   89.7615	   98.2188	  10624	 5.2638745	   70.8208	   26.9641	   80.4663	   2656	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   71	 1062	  1	 4.2300062	   97.4962	   89.5327	   98.2150	  10624	 5.2674704	   70.7831	   27.7092	   81.3329	   2656	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   72	 1077	  1	 4.2270546	   97.5998	   90.0737	   98.2761	  10624	 5.2605934	   70.7831	   26.6113	   81.4004	   2656	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   73	 1092	  1	 4.2237105	   97.5621	   90.0509	   98.2248	  10624	 5.2637358	   70.7831	   27.7692	   80.3310	   2656	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
# Stopped after epoch 74 because validation scores did not improve for 5 epochs.
   -1	    0	  2	 5.9906559	    0.2447	    0.0346	    7.4313	  10625	 5.9906073	    0.2637	    0.0873	    7.9033	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
    0	   15	  2	 5.6943574	   38.1741	    5.3586	   36.5494	  10625	 5.7695851	   34.1243	    3.0966	   33.7221	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
    1	   30	  2	 5.5673103	   44.8847	   12.1266	   47.8594	  10625	 5.6796608	   42.7495	    8.5952	   46.0669	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
    2	   45	  2	 5.4890118	   46.1553	   15.2689	   49.0861	  10625	 5.6342773	   42.5235	    9.7699	   46.9281	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
    3	   59	  2	 5.4237943	   46.5129	   16.9236	   49.7118	  10625	 5.5927696	   45.2731	   13.5511	   50.4771	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
    4	   74	  2	 5.3769884	   48.5929	   18.4748	   51.7417	  10625	 5.5669985	   46.6667	   12.7648	   51.8349	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
    5	   89	  2	 5.3373060	   51.3318	   18.4233	   55.0814	  10625	 5.5524354	   48.2863	   13.8466	   54.1492	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
    6	  104	  2	 5.2832131	   53.0635	   19.8128	   56.2197	  10625	 5.5210686	   50.7345	   13.6222	   56.2225	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
    7	  118	  2	 5.2304015	   57.0824	   22.4468	   60.6792	  10625	 5.4934535	   54.5386	   13.2396	   60.0403	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
    8	  131	  2	 5.1679769	   61.7318	   29.6630	   66.5858	  10625	 5.4753685	   56.2712	   14.8426	   64.0132	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
    9	  146	  2	 5.1287594	   63.1529	   38.3858	   68.5304	  10625	 5.4576387	   56.4218	   15.9698	   64.8160	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   10	  161	  2	 5.0747247	   66.3435	   42.7985	   71.8980	  10625	 5.4381557	   57.2128	   15.2465	   66.7047	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   11	  176	  2	 5.0242600	   69.3365	   46.8574	   74.8182	  10625	 5.4228907	   58.7571	   17.6297	   68.0916	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   12	  191	  2	 4.9776483	   70.6071	   50.2445	   75.8235	  10625	 5.3983073	   60.1507	   19.5156	   69.4346	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   13	  206	  2	 4.9255042	   73.6000	   57.6054	   79.6976	  10625	 5.3839798	   60.8286	   20.3928	   73.8918	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   14	  221	  2	 4.8840270	   76.2729	   60.7594	   81.3256	  10625	 5.3739519	   64.1431	   22.1268	   74.8460	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   15	  236	  2	 4.8477755	   78.2306	   65.0071	   82.7017	  10625	 5.3645625	   63.4275	   22.3476	   74.6843	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   16	  251	  2	 4.8074355	   80.7812	   67.9692	   84.9756	  10625	 5.3388309	   65.7627	   24.6307	   76.5785	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   17	  265	  2	 4.7627759	   82.0988	   70.2329	   86.0193	  10625	 5.3290105	   66.0264	   24.8407	   77.2167	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   18	  280	  2	 4.7347355	   82.4941	   72.1818	   85.5731	  10625	 5.3263803	   65.8757	   23.5970	   75.5787	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   19	  295	  2	 4.6963820	   84.7624	   74.8217	   88.0495	  10625	 5.3118138	   66.7043	   25.6057	   78.5942	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   20	  309	  2	 4.6652946	   85.8541	   76.6429	   88.9981	  10625	 5.3010378	   67.0056	   25.8151	   78.4745	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   21	  324	  2	 4.6459837	   86.8988	   78.1996	   89.5310	  10625	 5.2947512	   68.8136	   27.0991	   79.2253	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   22	  339	  2	 4.6134200	   87.8776	   78.4438	   90.5807	  10625	 5.2892523	   67.0056	   25.4866	   79.2983	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   23	  353	  2	 4.5861902	   89.1953	   79.9988	   91.4151	  10625	 5.2758651	   68.0979	   26.3149	   78.8721	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   24	  368	  2	 4.5625997	   89.9671	   80.5175	   92.3939	  10625	 5.2713242	   68.3616	   26.8800	   80.3380	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   25	  382	  2	 4.5458517	   90.5129	   81.2712	   92.4426	  10625	 5.2722902	   70.0565	   27.1886	   79.8744	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   26	  397	  2	 4.5148673	   91.5200	   82.4697	   93.3595	  10625	 5.2545719	   68.8512	   27.4591	   80.2214	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   27	  412	  2	 4.5095954	   91.8776	   82.6209	   93.7594	  10625	 5.2591882	   69.8305	   27.0784	   81.3685	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   28	  427	  2	 4.4917402	   92.2824	   83.9629	   93.7894	  10625	 5.2593403	   70.2072	   26.1912	   79.9935	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   29	  441	  2	 4.4702396	   92.9412	   84.4611	   94.6343	  10625	 5.2498145	   69.9812	   27.9972	   81.5744	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   30	  456	  2	 4.4505086	   93.4965	   84.6894	   94.8609	  10625	 5.2383327	   70.6968	   28.4221	   81.7895	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   31	  471	  2	 4.4429102	   93.6188	   85.3660	   95.0519	  10625	 5.2368855	   70.3578	   27.6636	   80.9662	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   32	  486	  2	 4.4228845	   93.7882	   85.6783	   95.1427	  10625	 5.2333565	   70.6215	   26.8835	   81.7309	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   33	  501	  2	 4.4152274	   93.8259	   85.9701	   94.9250	  10625	 5.2293310	   70.8851	   28.7797	   81.1530	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   34	  516	  2	 4.4044623	   94.1082	   86.1577	   95.4715	  10625	 5.2319064	   70.5461	   28.6163	   81.7800	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   35	  531	  2	 4.3951440	   94.5600	   86.5873	   95.6720	  10625	 5.2252173	   71.2994	   27.8040	   81.4112	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   36	  546	  2	 4.3885369	   94.5224	   86.7837	   95.8781	  10625	 5.2263656	   70.0942	   29.5210	   81.1877	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   37	  561	  2	 4.3711777	   94.8706	   86.7311	   96.0236	  10625	 5.2218785	   71.6761	   29.3247	   82.1608	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   38	  576	  2	 4.3620524	   95.0871	   87.2608	   96.1021	  10625	 5.2198906	   70.9228	   27.7777	   81.8260	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   39	  591	  2	 4.3532667	   95.4071	   87.2470	   96.3977	  10625	 5.2167563	   71.9021	   28.4794	   82.2612	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   40	  606	  2	 4.3401904	   95.5765	   87.6022	   96.5221	  10625	 5.2150350	   71.6008	   29.2124	   82.4450	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   41	  621	  2	 4.3329210	   95.8588	   87.8947	   96.7300	  10625	 5.2136621	   71.6761	   29.9276	   82.0673	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   42	  635	  2	 4.3225727	   96.0000	   88.0686	   96.8832	  10625	 5.2089372	   72.0527	   29.6541	   82.1381	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   43	  650	  2	 4.3205009	   95.8871	   88.0043	   96.6856	  10625	 5.2105732	   72.0151	   29.0385	   82.5873	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   44	  665	  2	 4.3074417	   96.2259	   88.3090	   97.0153	  10625	 5.1991892	   73.1827	   30.3037	   82.9287	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   45	  680	  2	 4.3016486	   96.2541	   88.3370	   97.0881	  10625	 5.2058640	   72.1281	   29.4341	   83.0901	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   46	  695	  2	 4.3031178	   96.1788	   88.2372	   97.0887	  10625	 5.2059021	   71.8267	   29.2187	   83.2317	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   47	  710	  2	 4.2970934	   96.3765	   88.7030	   97.1420	  10625	 5.2029786	   72.8060	   29.6023	   82.2955	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   48	  725	  2	 4.2914634	   96.4141	   88.6733	   97.1506	  10625	 5.1994915	   72.9944	   30.8489	   83.3420	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   49	  740	  2	 4.2864141	   96.6118	   88.8112	   97.3143	  10625	 5.1987338	   73.2580	   29.3276	   82.9967	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   50	  755	  2	 4.2776051	   96.6400	   88.7985	   97.3241	  10625	 5.2016916	   72.9944	   29.8009	   83.7124	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   51	  770	  2	 4.2769547	   96.8000	   89.0659	   97.4460	  10625	 5.1935635	   73.0697	   30.1541	   83.2059	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   52	  784	  2	 4.2683339	   96.8094	   89.0098	   97.4733	  10625	 5.1932521	   72.6930	   29.8689	   83.0874	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   53	  798	  2	 4.2637143	   97.0165	   89.2957	   97.6090	  10625	 5.1908684	   74.0113	   29.7655	   83.2114	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   54	  813	  2	 4.2664356	   96.8000	   89.1138	   97.5098	  10625	 5.1940641	   72.3164	   29.7458	   83.2040	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   55	  828	  2	 4.2596893	   97.1388	   89.3236	   97.7418	  10625	 5.1959786	   73.2580	   29.9120	   82.9445	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   56	  843	  2	 4.2560978	   97.0918	   89.3341	   97.6734	  10625	 5.1948719	   72.5800	   29.6158	   83.2217	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   57	  858	  2	 4.2523246	   97.2047	   89.5416	   97.7559	  10625	 5.1920881	   72.9190	   29.9225	   83.3585	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   58	  872	  2	 4.2450495	   97.2894	   89.5563	   97.8755	  10625	 5.1886334	   73.1073	   29.4596	   83.3654	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   59	  886	  2	 4.2437482	   97.2988	   89.8082	   97.8802	  10625	 5.1910114	   73.2203	   30.1348	   83.8416	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   60	  901	  2	 4.2431164	   97.3835	   90.0938	   97.9009	  10625	 5.1923490	   73.5970	   30.2783	   83.2261	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   61	  916	  2	 4.2396007	   97.3365	   89.9219	   97.9003	  10625	 5.1911564	   73.0697	   30.3631	   83.6297	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   62	  931	  2	 4.2385325	   97.4118	   90.0757	   97.9301	  10625	 5.1909618	   73.2957	   30.3081	   83.4411	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   63	  946	  2	 4.2364016	   97.4212	   90.0380	   97.9315	  10625	 5.1880970	   73.4463	   31.0966	   83.8431	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   64	  961	  2	 4.2378364	   97.5247	   90.3588	   98.0172	  10625	 5.1990509	   72.6930	   29.0379	   83.2246	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   65	  976	  2	 4.2360368	   97.5435	   90.2867	   98.0028	  10625	 5.1917782	   73.5217	   29.6960	   82.6930	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   66	  991	  2	 4.2274194	   97.6094	   90.2701	   98.1036	  10625	 5.1905360	   73.4840	   30.9685	   83.7481	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   67	 1006	  2	 4.2249179	   97.6376	   90.3137	   98.0960	  10625	 5.1859965	   74.1996	   31.1411	   83.5357	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   68	 1020	  2	 4.2227774	   97.6565	   90.5744	   98.1213	  10625	 5.1873755	   73.8606	   30.0194	   83.0695	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   69	 1035	  2	 4.2196822	   97.7224	   90.6698	   98.1256	  10625	 5.1894650	   73.4087	   30.4379	   83.2180	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   70	 1050	  2	 4.2175283	   97.6471	   90.5464	   98.2485	  10625	 5.1910801	   72.4670	   30.9621	   83.1077	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   71	 1065	  2	 4.2209730	   97.7882	   90.6022	   98.3100	  10625	 5.1900926	   72.2034	   29.9008	   82.9622	   2655	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
# Stopped after epoch 72 because validation scores did not improve for 5 epochs.
   -1	    0	  3	 5.9995580	    0.2447	    0.1130	    7.2821	  10627	 6.0004768	    0.0377	    0.0222	    6.6532	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
    0	   15	  3	 5.7192979	   38.4963	    3.0310	   41.1083	  10627	 5.7609224	   36.0724	    2.9624	   36.7580	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
    1	   31	  3	 5.6034284	   44.3493	    9.6597	   47.9463	  10627	 5.6784835	   42.2541	    6.9840	   45.3981	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
    2	   47	  3	 5.5270391	   45.8078	   12.2061	   49.3183	  10627	 5.6194749	   44.0256	   11.3348	   46.4607	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
    3	   62	  3	 5.4570575	   46.8147	   13.5651	   50.2141	  10627	 5.5813394	   44.6664	   13.2069	   48.1496	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
    4	   78	  3	 5.4120107	   47.7839	   15.6678	   51.0356	  10627	 5.5534143	   45.9857	   13.5469	   49.9493	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
    5	   93	  3	 5.3631587	   49.1202	   17.5149	   52.4093	  10627	 5.5285740	   47.0788	   13.7428	   50.8447	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
    6	  109	  3	 5.3166647	   50.3058	   19.1655	   53.6434	  10627	 5.5104022	   48.7750	   14.4744	   52.1017	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
    7	  125	  3	 5.2783446	   52.6395	   19.9964	   56.4434	  10627	 5.5060005	   50.2827	   13.5987	   54.2676	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
    8	  140	  3	 5.2357569	   56.2059	   21.1529	   60.5814	  10627	 5.4850507	   53.2228	   15.8800	   58.4421	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
    9	  155	  3	 5.1961541	   58.1067	   24.4353	   62.6152	  10627	 5.4754281	   53.9012	   15.1139	   58.9180	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   10	  171	  3	 5.1461973	   61.4096	   26.7945	   66.6239	  10627	 5.4515381	   57.9344	   15.3286	   64.0477	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   11	  186	  3	 5.1033120	   63.0187	   30.1563	   68.3608	  10627	 5.4349384	   57.4067	   16.6821	   64.0160	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   12	  202	  3	 5.0534105	   66.1899	   34.1964	   71.9660	  10627	 5.4244337	   60.0829	   17.8940	   67.9710	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   13	  217	  3	 5.0145946	   68.6083	   38.9864	   74.3170	  10627	 5.4044442	   61.9676	   20.7195	   69.6469	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   14	  232	  3	 4.9622722	   72.1841	   46.6714	   78.5654	  10627	 5.3887711	   63.4753	   20.3707	   72.9644	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   15	  247	  3	 4.9229002	   73.5109	   50.6454	   79.2505	  10627	 5.3769741	   63.5884	   19.3385	   73.1958	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   16	  262	  3	 4.8904176	   74.4613	   51.8917	   80.4063	  10627	 5.3689246	   63.7015	   20.3949	   72.9030	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   17	  278	  3	 4.8592796	   76.5127	   55.9214	   82.0414	  10627	 5.3557644	   65.1715	   21.6884	   74.4862	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   18	  293	  3	 4.8134656	   79.2604	   60.6478	   84.2791	  10627	 5.3495970	   67.1692	   22.1259	   77.0585	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   19	  309	  3	 4.7813144	   80.7660	   63.1271	   85.9086	  10627	 5.3426619	   67.6969	   21.0469	   78.2017	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   20	  325	  3	 4.7521725	   81.9799	   64.3675	   86.4787	  10627	 5.3291616	   68.4131	   23.3245	   78.4343	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   21	  340	  3	 4.7200465	   82.3469	   66.5272	   86.7487	  10627	 5.3266239	   68.1870	   22.4782	   78.4492	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   22	  355	  3	 4.6762695	   85.1510	   69.8214	   88.4294	  10627	 5.3077035	   70.1093	   25.1876	   79.8408	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   23	  371	  3	 4.6468072	   86.1297	   71.8230	   89.4357	  10627	 5.3045497	   69.2801	   23.5521	   79.1124	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   24	  386	  3	 4.6245685	   87.4565	   75.2508	   90.2447	  10627	 5.2978349	   70.3732	   24.8629	   79.7539	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   25	  402	  3	 4.5902052	   87.9270	   75.8797	   90.4637	  10627	 5.2904105	   70.6747	   24.5809	   79.7237	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   26	  417	  3	 4.5678844	   88.9527	   78.1731	   91.3072	  10627	 5.2851734	   71.4663	   25.7598	   80.7611	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   27	  432	  3	 4.5411491	   89.4608	   79.1788	   91.7839	  10627	 5.2814889	   70.5993	   25.4723	   80.2775	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   28	  448	  3	 4.5287538	   89.9784	   79.7669	   92.1162	  10627	 5.2746229	   71.6924	   25.7239	   81.5452	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   29	  464	  3	 4.5116324	   90.6653	   80.4700	   92.5750	  10627	 5.2694612	   72.1824	   26.5653	   81.5681	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   30	  480	  3	 4.4891863	   90.9758	   80.9726	   92.6971	  10627	 5.2647877	   71.5793	   28.2860	   80.5523	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   31	  496	  3	 4.4784145	   91.4651	   81.4574	   93.2785	  10627	 5.2646503	   72.0694	   27.5607	   81.3104	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   32	  511	  3	 4.4516735	   92.2273	   81.9665	   93.9552	  10627	 5.2514753	   73.0494	   28.5970	   81.8980	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   33	  527	  3	 4.4437060	   92.0109	   82.6959	   93.6466	  10627	 5.2561045	   72.5217	   28.1689	   81.7177	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   34	  543	  3	 4.4329014	   92.5285	   82.3560	   94.1064	  10627	 5.2463579	   73.2002	   29.3294	   82.2286	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
   35	  559	  3	 4.4174261	   92.7167	   84.0011	   94.2834	  10627	 5.2499881	   72.7855	   27.4826	   81.7201	   2653	6--claT-dro0.0-dro0.0-entdyn-entT-lea0.0-wei1.0
