# python main.py -c models/bat25-bid-chu750-dattra-ent-ent-ent-ent-epo200-fol5-gat99-gatrel-gatcos-hid500-sce-nontan-ada-spe150-tokdat-win99--6/logs/4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3.ini
epoch	iteration	fold	train_loss	train_acc	train_macro_f1	train_macro_f1_main	train_total	val_loss	val_acc	val_macro_f1	val_macro_f1_main	val_total	model
   61	  915	  1	 5.1078763	   96.5456	   95.6669	   97.0271	  10624	 5.6401262	   71.1220	   28.3169	   81.5506	   2656	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   62	  930	  1	 5.1050477	   96.8468	   95.5659	   97.0973	  10624	 5.6393905	   70.6325	   27.7838	   81.2304	   2656	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   63	  945	  1	 5.1019449	   96.7809	   95.6541	   97.0905	  10624	 5.6381435	   71.1596	   28.3893	   81.6010	   2656	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   64	  959	  1	 5.1032205	   96.7620	   95.6930	   97.1679	  10624	 5.6399260	   71.0467	   28.6479	   82.1701	   2656	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   65	  974	  1	 5.1001692	   97.0444	   95.9771	   97.3611	  10624	 5.6368551	   71.4608	   29.1397	   81.6033	   2656	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   66	  989	  1	 5.1004376	   97.1386	   95.8058	   97.3707	  10624	 5.6393585	   70.5572	   27.8452	   80.5161	   2656	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   67	 1004	  1	 5.0991836	   97.2421	   96.0164	   97.4550	  10624	 5.6411009	   70.5949	   28.1960	   80.7725	   2656	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   68	 1019	  1	 5.0972533	   97.0162	   95.9112	   97.2915	  10624	 5.6362724	   71.1596	   28.6032	   81.5180	   2656	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   69	 1034	  1	 5.0945759	   97.1480	   96.0832	   97.3555	  10624	 5.6368408	   70.8208	   28.4123	   81.1251	   2656	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   70	 1048	  1	 5.0936279	   97.0633	   95.8320	   97.3257	  10624	 5.6368585	   71.1973	   28.3826	   81.4921	   2656	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   71	 1063	  1	 5.0924115	   97.4586	   96.0114	   97.6554	  10624	 5.6369948	   71.2726	   28.4781	   80.9369	   2656	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   72	 1078	  1	 5.0919933	   97.3645	   96.0408	   97.5765	  10624	 5.6366243	   70.8584	   27.8142	   81.2143	   2656	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   73	 1092	  1	 5.0903339	   97.5998	   96.4294	   97.8156	  10624	 5.6351671	   71.3479	   28.8392	   80.7209	   2656	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   74	 1106	  1	 5.0893373	   97.4492	   96.1274	   97.6655	  10624	 5.6353273	   71.2349	   28.2491	   81.1851	   2656	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   75	 1120	  1	 5.0882101	   97.5904	   96.3259	   97.7990	  10624	 5.6364260	   71.2349	   28.2626	   81.3106	   2656	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   76	 1135	  1	 5.0866089	   97.5621	   96.1912	   97.7925	  10624	 5.6346517	   71.1220	   29.3294	   81.2314	   2656	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   77	 1149	  1	 5.0864611	   97.7598	   96.3940	   97.9647	  10624	 5.6356583	   71.6867	   29.0805	   81.5360	   2656	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   78	 1164	  1	 5.0850568	   97.7974	   96.3730	   98.0088	  10624	 5.6334991	   71.8750	   29.9796	   81.6912	   2656	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   79	 1179	  1	 5.0842466	   97.8351	   96.4695	   98.0341	  10624	 5.6345568	   71.6114	   28.8793	   81.6195	   2656	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   80	 1194	  1	 5.0840268	   97.8822	   96.5084	   98.0519	  10624	 5.6343393	   71.5361	   28.3468	   81.7113	   2656	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   81	 1208	  1	 5.0834084	   97.9198	   96.5878	   98.1260	  10624	 5.6340032	   71.8373	   29.2149	   81.4276	   2656	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   82	 1222	  1	 5.0826120	   97.8822	   96.5410	   98.0666	  10624	 5.6328106	   71.5361	   28.7354	   81.3977	   2656	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   83	 1237	  1	 5.0817709	   97.9292	   96.6064	   98.0997	  10624	 5.6332912	   71.3479	   28.8346	   80.8299	   2656	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   84	 1252	  1	 5.0811386	   98.0422	   96.8512	   98.1938	  10624	 5.6332393	   71.5738	   29.0536	   81.0366	   2656	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   85	 1267	  1	 5.0802832	   98.0798	   96.9909	   98.2548	  10624	 5.6339025	   71.8373	   28.8305	   81.2281	   2656	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   86	 1282	  1	 5.0801172	   98.0516	   96.8924	   98.2298	  10624	 5.6339827	   71.2726	   28.0373	   80.7134	   2656	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
# Stopped after epoch 87 because validation scores did not improve for 5 epochs.
   -1	    0	  2	 5.9901199	    0.6871	    0.1274	    7.5144	  10625	 5.9923239	    0.4896	    0.1440	    7.9525	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
    0	   14	  2	 5.8200059	   41.6565	    5.6621	   45.0094	  10625	 5.8731055	   39.6234	    4.2201	   43.9595	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
    1	   29	  2	 5.7740984	   43.6235	   10.3468	   47.0223	  10625	 5.8448615	   40.5650	    5.8748	   45.3438	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
    2	   44	  2	 5.7396088	   45.1576	   13.2533	   48.6244	  10625	 5.8255134	   43.1262	    8.2580	   47.6048	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
    3	   59	  2	 5.7157536	   45.3553	   14.4100	   48.9922	  10625	 5.8086348	   43.6158	   10.2438	   49.2141	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
    4	   74	  2	 5.6952043	   46.7953	   15.6906	   50.4379	  10625	 5.7956362	   44.0678	   11.2988	   50.3596	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
    5	   89	  2	 5.6778483	   46.8141	   16.7682	   50.4651	  10625	 5.7845850	   44.7458	   12.3142	   50.7477	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
    6	  104	  2	 5.6559653	   50.3624	   18.0071	   54.5288	  10625	 5.7773371	   47.1563	   12.6548	   53.1009	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
    7	  119	  2	 5.6357617	   54.3812	   19.0922	   59.4911	  10625	 5.7679214	   50.5838	   12.5618	   56.4614	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
    8	  134	  2	 5.6018744	   57.7600	   22.1389	   64.8303	  10625	 5.7510190	   53.6347	   14.1927	   62.2062	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
    9	  149	  2	 5.5747814	   59.8024	   26.9020	   67.0002	  10625	 5.7436700	   53.2957	   14.6215	   63.9451	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   10	  164	  2	 5.5582719	   62.4376	   32.3745	   69.2359	  10625	 5.7367153	   55.0659	   15.7408	   64.7483	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   11	  179	  2	 5.5278568	   66.1176	   39.5217	   74.2049	  10625	 5.7279792	   56.7232	   16.6735	   68.7250	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   12	  193	  2	 5.5026984	   67.8306	   44.1283	   75.7842	  10625	 5.7182565	   57.2881	   16.8813	   69.9721	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   13	  207	  2	 5.4749613	   70.1176	   49.4994	   77.5988	  10625	 5.7096958	   58.6441	   19.7793	   71.2783	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   14	  222	  2	 5.4502454	   72.8941	   55.8225	   79.9895	  10625	 5.7041173	   60.8286	   21.6589	   72.9693	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   15	  237	  2	 5.4334502	   74.8518	   60.0122	   81.0777	  10625	 5.6989803	   60.6780	   22.5701	   73.8228	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   16	  252	  2	 5.4127560	   76.3765	   63.7883	   82.2134	  10625	 5.6922240	   61.4313	   22.6217	   74.9936	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   17	  266	  2	 5.3911376	   78.5694	   67.6494	   83.7845	  10625	 5.6873655	   63.9171	   24.1122	   75.8636	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   18	  281	  2	 5.3709803	   79.5106	   71.1678	   84.3314	  10625	 5.6842012	   63.0132	   24.8612	   75.8490	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   19	  295	  2	 5.3545794	   81.5906	   75.0409	   85.9791	  10625	 5.6802435	   63.6911	   24.9305	   77.4910	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   20	  310	  2	 5.3418007	   82.0706	   76.4116	   86.2667	  10625	 5.6785655	   64.1808	   25.5997	   77.3422	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   21	  325	  2	 5.3186660	   83.9624	   77.6746	   87.7209	  10625	 5.6706495	   64.5951	   24.0361	   77.9454	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   22	  340	  2	 5.3018980	   85.1953	   79.6409	   88.3977	  10625	 5.6630158	   66.4407	   27.2218	   77.9622	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   23	  355	  2	 5.2890639	   85.8729	   81.0958	   89.2051	  10625	 5.6673188	   65.8380	   24.7194	   79.3802	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   24	  370	  2	 5.2784042	   87.0682	   82.3756	   90.2695	  10625	 5.6629338	   66.0264	   25.9047	   79.5407	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   25	  384	  2	 5.2631326	   87.7553	   83.9084	   90.2452	  10625	 5.6605225	   66.4407	   26.6326	   79.5065	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   26	  398	  2	 5.2514172	   88.5271	   84.8485	   91.1139	  10625	 5.6536980	   67.4200	   27.7550	   80.6466	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   27	  413	  2	 5.2409825	   89.3365	   85.6732	   91.4043	  10625	 5.6549058	   66.8927	   27.0840	   79.2763	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   28	  428	  2	 5.2283821	   89.8071	   86.4640	   92.0242	  10625	 5.6526537	   67.4200	   26.9616	   80.7251	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   29	  442	  2	 5.2211370	   90.6353	   88.1729	   92.2840	  10625	 5.6503716	   68.6252	   26.9217	   80.8409	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   30	  456	  2	 5.2111921	   91.0871	   88.5042	   92.8937	  10625	 5.6505365	   67.9849	   27.0191	   80.8702	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   31	  471	  2	 5.2000952	   91.3035	   88.7240	   92.9199	  10625	 5.6469693	   68.2109	   27.0492	   80.9750	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   32	  486	  2	 5.1962018	   91.9059	   89.2265	   93.4783	  10625	 5.6484294	   68.7382	   27.4132	   81.6317	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   33	  501	  2	 5.1876926	   92.0188	   90.3056	   93.3121	  10625	 5.6462603	   68.2486	   27.4264	   80.7509	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   34	  516	  2	 5.1806540	   92.5741	   90.7795	   93.9650	  10625	 5.6425314	   69.0395	   27.3548	   81.3611	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   35	  531	  2	 5.1740789	   93.3647	   91.1478	   94.4871	  10625	 5.6420693	   69.1149	   28.9105	   80.8652	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   36	  546	  2	 5.1714120	   93.5059	   91.7242	   94.5282	  10625	 5.6425314	   69.4162	   28.0166	   81.8478	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   37	  561	  2	 5.1630893	   93.8729	   91.6243	   94.8604	  10625	 5.6394544	   69.4915	   28.3319	   81.6464	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   38	  576	  2	 5.1592731	   94.0329	   91.8480	   94.8847	  10625	 5.6377120	   69.6798	   27.2133	   81.0729	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   39	  591	  2	 5.1552424	   94.2494	   92.2560	   95.0231	  10625	 5.6371837	   69.4539	   28.7058	   81.1231	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   40	  606	  2	 5.1506314	   94.6165	   92.5504	   95.3113	  10625	 5.6394391	   69.1525	   27.4097	   81.2780	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   41	  620	  2	 5.1479850	   94.5412	   92.6421	   95.2486	  10625	 5.6394515	   69.4162	   28.7987	   81.0533	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   42	  635	  2	 5.1457601	   94.8424	   92.5711	   95.5712	  10625	 5.6382208	   69.7175	   28.6021	   80.5509	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   43	  650	  2	 5.1399655	   94.9553	   93.0092	   95.6160	  10625	 5.6342168	   69.9058	   26.8109	   81.2584	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   44	  665	  2	 5.1368146	   95.2659	   93.2058	   95.8599	  10625	 5.6332650	   70.0942	   29.1212	   81.6445	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   45	  680	  2	 5.1367817	   95.2659	   93.0698	   96.0883	  10625	 5.6365414	   69.0772	   27.4089	   81.2094	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   46	  695	  2	 5.1310377	   95.7271	   93.4442	   96.2372	  10625	 5.6293497	   71.1111	   29.0805	   81.3304	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   47	  710	  2	 5.1288486	   95.7271	   93.3150	   96.2259	  10625	 5.6337833	   69.7552	   28.0896	   80.6711	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   48	  723	  2	 5.1252694	   95.8871	   93.5341	   96.3545	  10625	 5.6345243	   69.9812	   27.5486	   80.9612	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   49	  738	  2	 5.1222620	   95.9247	   93.5274	   96.3861	  10625	 5.6304722	   70.1695	   26.7493	   81.5268	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   50	  753	  2	 5.1205268	   96.2447	   94.1770	   96.6720	  10625	 5.6313233	   70.4331	   27.7124	   81.3902	   2655	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
# Stopped after epoch 51 because validation scores did not improve for 5 epochs.
   -1	    0	  3	 5.9951806	    0.0659	    0.3279	    7.2654	  10627	 5.9955959	    0.0000	    0.0000	    6.6476	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
    0	   15	  3	 5.8458457	   36.6425	    3.5540	   36.1690	  10627	 5.8675890	   35.4693	    3.6328	   33.9989	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
    1	   31	  3	 5.7945890	   44.3117	    8.1251	   48.3480	  10627	 5.8322997	   41.2363	    6.4823	   45.1828	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
    2	   46	  3	 5.7624555	   45.4032	   11.1505	   49.5643	  10627	 5.8094463	   42.4425	    8.9889	   47.0381	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
    3	   62	  3	 5.7340698	   46.1278	   12.4100	   50.3122	  10627	 5.7941408	   42.7818	   11.3098	   47.6900	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
    4	   77	  3	 5.7101903	   46.5606	   13.9315	   50.8325	  10627	 5.7785888	   44.5910	   13.9388	   49.5516	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
    5	   92	  3	 5.6833730	   48.4521	   15.2063	   52.8876	  10627	 5.7676234	   45.1187	   13.6534	   50.2973	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
    6	  108	  3	 5.6645775	   50.0800	   17.8168	   56.1010	  10627	 5.7599387	   46.3249	   14.5379	   52.9644	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
    7	  123	  3	 5.6396775	   53.7028	   22.5403	   61.6382	  10627	 5.7529159	   52.7704	   17.0877	   60.9096	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
    8	  138	  3	 5.6069622	   57.3445	   25.8530	   65.4234	  10627	 5.7350326	   54.7682	   18.7046	   64.2165	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
    9	  154	  3	 5.5867877	   60.0546	   31.5384	   67.3785	  10627	 5.7274399	   58.3490	   19.8458	   66.7368	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   10	  169	  3	 5.5615411	   63.2352	   35.5159	   71.5800	  10627	 5.7170668	   59.1029	   21.0286	   69.0817	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   11	  184	  3	 5.5329967	   66.0958	   41.9105	   73.9985	  10627	 5.7063861	   61.0629	   22.1116	   71.1713	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   12	  200	  3	 5.5245070	   66.6604	   43.2567	   74.1244	  10627	 5.7069783	   60.3091	   21.4677	   69.6937	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   13	  216	  3	 5.4913540	   69.8127	   49.1723	   77.0161	  10627	 5.6915102	   62.3068	   21.8604	   72.6393	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   14	  231	  3	 5.4696369	   72.2217	   53.5040	   79.1436	  10627	 5.6890092	   63.2115	   23.4470	   73.6733	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   15	  247	  3	 5.4495268	   74.2354	   57.7068	   80.9855	  10627	 5.6819429	   64.1538	   25.0232	   75.3719	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   16	  262	  3	 5.4371233	   75.2894	   60.6232	   81.7799	  10627	 5.6807160	   64.7192	   24.9130	   75.4225	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   17	  277	  3	 5.4087100	   76.8420	   65.2024	   82.7248	  10627	 5.6747780	   64.7946	   25.5532	   76.0223	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   18	  293	  3	 5.3917446	   78.7616	   67.7535	   84.0429	  10627	 5.6690464	   65.9254	   26.3613	   76.8999	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   19	  309	  3	 5.3759732	   79.7873	   70.0243	   84.7980	  10627	 5.6687598	   65.0584	   26.3382	   76.6959	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   20	  324	  3	 5.3607130	   81.0012	   71.9052	   85.4839	  10627	 5.6635308	   66.9054	   27.1030	   77.4725	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   21	  340	  3	 5.3506932	   81.8952	   74.2482	   86.3209	  10627	 5.6644845	   66.8677	   27.6235	   77.8485	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   22	  355	  3	 5.3288326	   83.7113	   77.0985	   87.1295	  10627	 5.6597981	   67.9608	   28.7325	   78.2978	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   23	  370	  3	 5.3136644	   84.9252	   79.2078	   88.0608	  10627	 5.6573739	   68.3377	   29.5844	   78.9940	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   24	  386	  3	 5.3009081	   85.6121	   80.0737	   88.7602	  10627	 5.6557841	   68.6016	   28.1669	   79.4094	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   25	  402	  3	 5.2914062	   86.1861	   80.6939	   88.8565	  10627	 5.6539450	   68.6016	   29.1091	   78.7591	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   26	  418	  3	 5.2755389	   87.1930	   81.7341	   89.6917	  10627	 5.6492529	   69.3178	   28.4623	   79.6778	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   27	  432	  3	 5.2635951	   88.0305	   82.8558	   90.2998	  10627	 5.6458945	   70.0716	   29.3090	   79.9582	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   28	  448	  3	 5.2593846	   88.4257	   83.7409	   90.5526	  10627	 5.6460500	   70.2601	   29.7622	   80.1187	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   29	  463	  3	 5.2483182	   89.3479	   84.4538	   91.2793	  10627	 5.6434841	   70.8632	   30.7360	   80.5437	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   30	  479	  3	 5.2399940	   89.4138	   84.4858	   91.5261	  10627	 5.6415038	   70.8255	   30.9292	   80.8123	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   31	  494	  3	 5.2295799	   90.0348	   86.0258	   91.5490	  10627	 5.6387515	   71.3155	   30.0238	   80.7869	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   32	  509	  3	 5.2200136	   90.4300	   86.3428	   91.9391	  10627	 5.6377673	   71.5793	   30.8980	   80.8466	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   33	  524	  3	 5.2093434	   91.0323	   87.0069	   92.4653	  10627	 5.6357822	   71.9940	   30.2099	   81.2686	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   34	  540	  3	 5.2037697	   91.5781	   87.1008	   92.9190	  10627	 5.6330171	   72.1447	   30.2344	   81.6355	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   35	  555	  3	 5.1971631	   91.8039	   87.9980	   92.9774	  10627	 5.6331215	   72.4086	   30.2834	   81.5211	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   36	  570	  3	 5.1933408	   91.9450	   87.7151	   93.2235	  10627	 5.6320238	   72.4086	   29.6316	   81.7766	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   37	  586	  3	 5.1861720	   92.6508	   87.9254	   93.7392	  10627	 5.6261516	   72.8609	   30.3030	   81.7999	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   38	  601	  3	 5.1782188	   92.7261	   88.5549	   93.7829	  10627	 5.6279697	   72.4840	   30.2868	   81.4009	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   39	  616	  3	 5.1748590	   93.1872	   89.3270	   94.1990	  10627	 5.6278114	   72.6348	   29.8534	   81.7078	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   40	  631	  3	 5.1682796	   93.4130	   89.3775	   94.3788	  10627	 5.6235423	   73.4640	   30.9691	   82.0936	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   41	  646	  3	 5.1652479	   93.5730	   89.4884	   94.5404	  10627	 5.6231298	   73.5394	   30.1896	   81.8890	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   42	  662	  3	 5.1616659	   93.8835	   90.2687	   94.7453	  10627	 5.6252375	   72.9740	   30.1310	   81.3368	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   43	  677	  3	 5.1611767	   93.8082	   90.4037	   94.5906	  10627	 5.6270070	   72.0694	   29.6536	   81.2305	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   44	  693	  3	 5.1553950	   93.9588	   90.8856	   95.0231	  10627	 5.6257162	   72.8609	   31.0029	   82.0768	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   45	  709	  3	 5.1490130	   94.5798	   91.7771	   95.2328	  10627	 5.6201930	   73.8786	   31.4829	   82.0154	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   46	  724	  3	 5.1433764	   94.8057	   92.7035	   95.5284	  10627	 5.6215835	   73.2002	   29.6880	   81.6912	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   47	  740	  3	 5.1408114	   94.7680	   92.6304	   95.4249	  10627	 5.6204519	   73.8409	   32.4708	   82.6843	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   48	  755	  3	 5.1362324	   95.1539	   92.6766	   95.7265	  10627	 5.6184392	   73.3886	   31.4164	   82.3346	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   49	  770	  3	 5.1327963	   95.2291	   92.7884	   95.7476	  10627	 5.6181912	   73.8786	   30.7844	   82.1706	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   50	  786	  3	 5.1288967	   95.5679	   92.8552	   96.0035	  10627	 5.6168833	   73.9163	   30.9921	   82.2266	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   51	  801	  3	 5.1257091	   95.6055	   93.1150	   96.0206	  10627	 5.6156654	   73.8786	   31.0210	   81.7826	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   52	  817	  3	 5.1240072	   95.8220	   93.4155	   96.2800	  10627	 5.6157498	   74.3686	   32.0868	   82.3051	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
   53	  832	  3	 5.1227560	   95.9819	   93.4424	   96.3858	  10627	 5.6160083	   74.7456	   30.6157	   82.6830	   2653	4--claT-dro0.2-dro0.0-entsta-entT-lea0.0-wei4.3
